Elapsed.time   CPU     Real.mem   Virtual.mem
    5719.473      137.900    11415.102    16571.051
    5720.474      139.800    11415.102    16571.051
    5721.475      140.900    11415.102    16571.051
    5722.476      136.900    11415.227    16571.051
    5723.477      136.900    11415.227    16571.051
    5724.478      137.800    11415.352    16571.051
    5725.479      143.800    11415.477    16571.051
    5726.482      136.900    11415.477    16571.051
    5727.483      137.900    11415.602    16571.051
    5728.484      137.800    11415.852    16571.051
    5729.485      137.800    11416.102    16571.051
    5730.486      142.900    11416.227    16571.051
    5731.487      138.900    11416.227    16571.051
    5732.488      136.800    11416.227    16571.051
    5733.489      137.900    11416.602    16571.051
    5734.490      137.800    11416.602    16571.051
    5735.491      143.900    11416.727    16571.051
    5736.492      137.800    11416.727    16571.051
    5737.493      137.900    11416.852    16571.051
    5738.494      137.900    11416.852    16571.051
    5739.495      138.800    11416.852    16571.051
